mmsi,vessel_name,imo,call_sign,vessel_type,length,width,draft,cargo,transceiver_class
367442380,LINNEA,,WDF3649,60.0,26.0,9.0,4.0,60.0,A
367442390,YELLOW ROSE,,WDF3650,50.0,21.0,5.0,4.0,50.0,A
367442550,PAM G,IMO0000104,WDF3663,31.0,24.0,8.0,0.0,31.0,A
367442640,BLUE SKY,IMO0000000,WDF3666,30.0,0.0,0.0,4.0,52.0,B
367442770,GARRY LACEY,,WDF3677,31.0,21.0,8.0,4.0,31.0,A
367442780,OLYMPIC STAR,,WDF3678,60.0,24.0,6.0,4.0,60.0,A
367443060,WILSEY DUPRE,,WDF3703,31.0,21.0,9.0,4.0,57.0,A
367443670,MISS STEVIE B II,IMO0000000,WDF3761,30.0,23.0,7.0,4.0,52.0,B
367443920,JOHN 3:16,IMO8975835,WDF3781,31.0,21.0,8.0,4.0,57.0,A
367444220,WARREN JR,,WDF3805,31.0,19.0,7.0,4.0,52.0,A
367444540,RIVER DOCKS I,,WDF3830,31.0,16.0,6.0,4.0,52.0,A
367444590,BILL ATKINSON,,WDF3835,31.0,47.0,14.0,4.0,57.0,A
367444730,REPENTANCE,IMO8975847,WDF3848,31.0,21.0,8.0,4.0,57.0,A
367444740,RISEN SAVIOUR,,WDF3849,31.0,21.0,8.0,4.0,57.0,A
367444940,WILDCAT,IMO9076296,WDH8013,60.0,46.0,9.0,4.0,69.0,A
367444970,NORDIC EXPLORER,IMO8418021,WCZ9011,30.0,35.0,9.0,4.0,30.0,A
367445000,PATI R MORAN,IMO9398553,WDD9499,31.0,37.0,11.0,4.6,57.0,A
367445050,LESTIQUE,,WDH7399,37.0,20.0,5.0,4.0,37.0,A
367445120,ARCHIMEDES,,WDF3881,37.0,13.0,4.0,4.0,52.0,B
367445260,MISS DIANA,,WDF3893,31.0,14.0,6.0,4.0,52.0,A
367445470,CAPE GREIG,IMO8856613,WDF3906,30.0,54.0,9.0,4.0,30.0,A
367445570,ALASKA QUEST,,WDF3915,60.0,20.0,5.0,4.0,60.0,A
367445660,LONG SHOT,,WDF3923,37.0,25.0,8.0,4.0,52.0,B
367446260,MISS QUYNH ANH II,IMO8958394,WCZ8360,30.0,25.0,7.0,4.0,52.0,B
367446290,MISS QUYNH ANH III,IMO8970031,WDF3970,30.0,27.0,8.0,4.0,52.0,B
367446340,OASIS,,WDF3973,37.0,25.0,8.0,4.0,52.0,B
367446870,MARMEE,IMO0000000,WDF4013,37.0,16.0,4.0,4.0,52.0,B
367446940,GULF SHRIMP,IMO8034021,WDF4019,30.0,20.0,6.0,4.0,52.0,B
367447060,ALYESKA,IMO0000000,WDM5079,37.0,15.0,5.0,4.0,52.0,B
367447110,ARTEMIS,,WDF4032,37.0,19.0,4.0,4.0,52.0,B
367447850,CHANTAL MA VIE,,WDF4088,37.0,45.0,8.0,4.0,37.0,A
367448060,SETH D,IMO8635588,WDF4107,31.0,18.0,8.0,4.0,57.0,A
367448570,AMMIE,,WDF8286,31.0,29.0,9.0,4.0,52.0,A
367448590,RHONDA E,,WDF4153,31.0,14.0,6.0,4.0,52.0,A
367448840,ALABAMA DISCOVERY,,WDF4174,60.0,19.0,6.0,4.0,52.0,B
367449040,DAVID MCNEMAR,,WDF4192,31.0,26.0,9.0,4.0,31.0,A
367449270,SOJOURN,IMO0000000,WDF4213,37.0,13.0,4.0,4.0,52.0,B
367449660,EDGARTOWN,IMO7908328,WDF4247,30.0,29.0,7.0,3.0,52.0,B
367449780,CAPT ANDY,IMO8855607,WDF4259,30.0,22.0,6.0,4.0,52.0,B
367449870,BROOKE CHAPMAN,IMO9223875,WDI8453,31.0,33.0,10.0,3.7,32.0,A
367450000,DECISIVE,IMO9242364,KDEU,90.0,140.0,21.0,7.5,90.0,A
367450570,IRONWOOD,,WDF4331,90.0,25.0,8.0,4.0,0.0,A
367450580,GRUMPY J,IMO7049433,WDF4332,30.0,21.0,6.0,4.0,30.0,A
367450790,IMAGINE,,WDF4347,37.0,17.0,5.0,4.0,52.0,B
367451080,JOHN KUSHNER,,WDF4371,31.0,30.0,7.0,4.0,99.0,A
367451090,TIMOTHY JAMES,IMO7829998,WDF4372,31.0,18.0,6.0,4.0,99.0,A
367451120,PORT ARTHUR,,WDF4374,31.0,17.0,6.0,4.0,31.0,A
367451270,JERRY JARRETT,,WDF4386,31.0,43.0,12.0,4.0,57.0,A
367451290,STEVE E BRYAN,,WDF4388,31.0,54.0,15.0,4.0,57.0,A
367451430,DEBRA LEE,IMO8958708,WDF4397,30.0,25.0,7.0,4.0,52.0,B
367451560,ORCINIUS,,WDF4409,37.0,13.0,7.0,4.0,52.0,B
367451720,FELINA,,WDF4422,37.0,19.0,6.0,4.0,52.0,B
367452650,PORTPILOT,,WDF4502,90.0,15.0,4.0,4.0,50.0,A
367452710,QUEEN OF THE WEST,IMO8642957,WDF4506,60.0,67.0,12.0,4.0,60.0,A
367452810,JOHN W JOHNSON,IMO9602344,WDF4516,60.0,80.0,19.0,3.0,60.0,A
367452870,JVESSCO 1,IMO7640433,WDF4523,31.0,24.0,9.0,4.0,31.0,A
367452990,TODD DANOS,IMO8023785,WDG9280,31.0,32.0,9.0,3.9,31.0,A
367453000,ATCHAFALAYA,IMO7914248,WDF6708,90.0,60.0,12.0,4.0,33.0,A
367453020,DIRK C,IMO7509469,WDF4536,31.0,27.0,9.0,3.3,31.0,A
367453040,PATIENCE,,WDF4538,30.0,19.0,6.0,4.0,52.0,B
367453420,MARY ANN MORAN,IMO9560534,WDF4572,31.0,36.0,11.0,4.6,57.0,A
367453560,GROUSE III,,WDF4587,37.0,17.0,5.0,4.0,37.0,A
367453620,PRIVATEER,IMO0000000,WYZ7447,60.0,20.0,6.0,4.0,52.0,B
367454140,MASTER HAI,IMO8939477,WDF4637,30.0,26.0,7.0,4.0,52.0,B
367455140,D GRAY KIMEL,,WCZ9768,31.0,20.0,7.0,4.0,52.0,A
367455220,THE CUTWATER,,WDF4730,37.0,25.0,8.0,4.0,52.0,B
367455580,FLORIDA VOYAGER,IMO9118630,WDF4764,80.0,183.0,32.0,12.2,80.0,A
367455770,SR AMERICAN PROGRESS,IMO9118628,KAWM,80.0,183.0,32.0,12.2,89.0,A
367455780,ZACHARY TAYLOR,IMO8982589,WDF4780,60.0,35.0,7.0,4.0,60.0,A
367456140,SUNSHINE DAYDREAM,,WDF4815,37.0,10.0,3.0,4.0,52.0,B
367456350,JAMES T,,WDF4835,31.0,20.0,7.0,4.0,31.0,A
367456430,CAPT WEBSTER,,WDF4843,31.0,19.0,7.0,4.0,31.0,A
367456640,BULL CALF,,WDF4861,31.0,23.0,9.0,4.0,57.0,A
367456680,HAMILTON,,WDF4865,31.0,40.0,10.0,4.0,57.0,A
367456750,CAROLINE,,WDF4874,31.0,24.0,10.0,4.0,57.0,A
367456760,CHOCTAW,IMO8851285,WDF4875,31.0,24.0,8.0,4.0,57.0,A
367456810,ELLY LANE,IMO8891467,WDF4879,31.0,29.0,9.0,4.0,57.0,A
367456820,INNOVATOR,IMO8981420,WDF4880,31.0,22.0,9.0,4.0,57.0,A
367456830,INTEGRITY,IMO8981418,WDF4881,31.0,22.0,9.0,4.0,57.0,A
367456860,LAKE CHARLES,IMO8851273,WDF4884,31.0,23.0,8.0,4.0,57.0,A
367456870,LIBERTY,IMO8981432,WDF4885,31.0,22.0,9.0,4.0,57.0,A
367456880,LUKE BURTON,IMO7318913,WDF4886,31.0,43.0,10.0,4.0,52.0,A
367456920,MARY LUCY LANE,,WDF4889,31.0,40.0,11.0,4.0,57.0,A
367456930,MERRICK JONES,,WDF4890,31.0,39.0,12.0,4.0,57.0,A
367456940,NED MERRICK,,WDF4891,31.0,41.0,10.0,4.0,52.0,A
367456950,SPIRIT,IMO8981406,WDF4892,31.0,22.0,9.0,4.0,57.0,A
367456960,SUSAN L STALL,,WDF4893,31.0,39.0,12.0,4.0,57.0,A
367456980,WALTER HAGESTAD,,WDF4894,31.0,40.0,12.0,4.0,57.0,A
367457250,GALVESTON,,WDF4916,50.0,21.0,6.0,4.0,50.0,A
367457590,WENDY MORAN,IMO9236860,WDA2273,31.0,28.0,9.0,3.5,52.0,A
367457870,SEA WAVE,IMO8885535,WDF4968,30.0,23.0,6.0,4.0,52.0,B
367457960,CHRISTINA ANN,IMO8940438,WDF4977,30.0,27.0,7.0,4.0,52.0,B
367458050,TOM HUCKABEE,,WDF4986,31.0,37.0,10.0,4.0,31.0,A
367458460,T & L III,IMO8037621,WDF5020,30.0,23.0,7.0,4.0,52.0,B
367458590,TERAH HUCKABEE,IMO8850970,WDF5033,31.0,32.0,10.0,4.0,57.0,A
367458610,TEMPLE HUCKABEE,,WDF5034,31.0,37.0,10.0,4.0,52.0,A
367458640,RIO BRAVO,IMO8333207,WDF5037,31.0,30.0,9.0,4.5,32.0,A
367458670,TEAGYN,,WDF5039,31.0,17.0,7.0,4.0,22.0,A
367458710,HARVEY HEAT,IMO9591650,WDH2188,90.0,61.0,14.0,4.3,70.0,A
367458760,MS PAULA,,WDF5048,31.0,14.0,6.0,4.0,31.0,A
367458770,BETTY ANN,,WDF5049,31.0,15.0,6.0,4.0,31.0,A
367458840,OSPREY,,WCZ9995,60.0,50.0,12.0,0.0,60.0,A
367459070,WILD HORSES,,WDF5074,37.0,18.0,4.0,4.0,52.0,B
367459110,GERALD MAJORS,,WDF5077,31.0,47.0,14.0,4.0,31.0,A
367459570,CORAL COAST,IMO7205087,WDF5120,31.0,34.0,9.0,3.9,57.0,A
367459860,M/V ZORIC TOO,IMO0000000,WDF5143,37.0,28.0,9.0,4.0,52.0,B
367460010,HORIZON,,WDF5156,37.0,33.0,6.0,4.0,37.0,A
367460260,PINTAIL,IMO0000000,WDF5177,31.0,19.0,8.0,4.0,52.0,B
367460360,MR LANDON,,WDF5184,31.0,18.0,6.0,4.0,0.0,A
367460420,BAREFOOT BABE,,WDF5190,60.0,13.0,4.0,4.0,52.0,B
367460470,MANDINGO,IMO0000000,WDF5195,30.0,25.0,7.0,4.0,52.0,B
367460660,LILLI ANN,IMO9020924,WDF5217,30.0,43.0,9.0,4.0,30.0,A
367460960,MISS LAURIE,,WDF5242,31.0,17.0,7.0,4.0,31.0,A
367460990,FINBACK,,WDJ6627,30.0,15.0,5.0,4.0,52.0,B
367461340,DEE ANN R,,WDJ3188,31.0,17.0,6.0,4.0,0.0,A
367461370,CROSBY TROJAN,IMO8213017,WDF5278,31.0,36.0,9.0,4.3,52.0,A
367461710,AMY T,,WDF5308,31.0,26.0,9.0,4.0,31.0,A
367461940,DB LOS ANGELES,,WDF5328,90.0,45.0,15.0,4.0,90.0,A
367462350,VIRGINIA LYNN,IMO8038352,WDF5366,30.0,19.0,6.0,4.0,52.0,B
367462360,CINDY R,,WDF5367,31.0,17.0,6.0,4.0,57.0,A
367463010,LAURA ANNE,,WDF5421,31.0,13.0,5.0,4.0,31.0,A
367463020,CAPTAIN RON,,WDF5422,60.0,33.0,7.0,4.0,60.0,A
367463310,ZORRO,,WDF5447,37.0,20.0,6.0,4.0,37.0,A
367463990,MS MELISSA,IMO8964848,WDF5504,90.0,48.0,10.0,3.1,0.0,A
367464150,WHITE LIGHT,,WDA2540,60.0,18.0,5.0,4.0,52.0,B
367464670,JOHN WILLIAMS,,WDF5562,31.0,26.0,9.0,4.0,31.0,A
367464840,MR JOE,,WDF5575,31.0,15.0,6.0,4.0,57.0,A
367465570,BOBBIE ANN,,WDF5638,31.0,20.0,6.0,4.0,31.0,A
367465650,LIBERT-Y,,WDF5645,37.0,21.0,6.0,4.0,0.0,A
367465950,SATISFACTION,,WDF5668,37.0,18.0,5.0,4.0,52.0,B
367465960,CROSBY CARRIER,,WDF5669,31.0,19.0,8.0,4.0,31.0,A
367465980,CROSBY TIDE,,WDF5671,31.0,17.0,8.0,4.0,31.0,A
367466150,CHARLIE G,,WDF5686,31.0,46.0,12.0,4.0,57.0,A
367466470,HONEST BOB,,WDJ4775,31.0,17.0,7.0,4.0,52.0,A
367466650,QUANTICO CREEK,IMO9569463,WDF5735,31.0,29.0,9.0,3.6,57.0,A
367467010,MS MARY,IMO9605748,WDF5767,60.0,48.0,9.0,2.5,60.0,A
367467120,AVA FOSS,,WDF5779,60.0,18.0,5.0,4.0,60.0,A
367467170,CAPT MARK,,WDF5784,31.0,15.0,6.0,4.0,22.0,A
367467180,LUGGER 21,,WDF5785,31.0,16.0,6.0,4.0,52.0,A
367467330,ST PETER,,WDF5798,30.0,21.0,6.0,4.0,52.0,B
367467650,R SEA KAT,,WDF5829,37.0,12.0,6.0,4.0,52.0,B
367467740,MISS JUDY EWEST,IMO0000000,WDF5837,60.0,19.0,6.0,4.0,52.0,B
367467980,MISS LUCY,,WDF5860,31.0,13.0,4.0,4.0,31.0,A
367468230,MOHAWK,,WDF5879,37.0,16.0,8.0,4.0,52.0,B
367468270,HARVEY BRONCO,IMO9603295,WDH2180,90.0,61.0,14.0,4.3,70.0,A
367468580,MISS KAYLA,,WDF5910,31.0,17.0,6.0,4.0,31.0,A
367468610,MR WAYNE,,WDF5912,31.0,18.0,7.0,4.0,31.0,A
367468640,MISS STACIE,,WDF5915,31.0,17.0,7.0,4.0,99.0,A
367468730,MISS KARLI,,WDF5923,31.0,18.0,7.0,4.0,31.0,A
367468890,MONKEY BIZ,,WDF5938,37.0,19.0,5.0,4.0,52.0,B
367468920,ELWOOD JONES,,WDF5940,31.0,13.0,6.0,4.0,31.0,A
367468960,TRIDENT,,WDF5944,31.0,23.0,7.0,4.0,31.0,A
367469020,DOROTHY M JANOUSH,,WDF5949,31.0,33.0,10.0,4.0,57.0,A
367469050,LARRY J HEBERT,IMO8424068,WDF5953,31.0,27.0,8.0,3.2,52.0,A
367469070,SUNSET HORNBLOWER,,WDF5955,60.0,29.0,7.0,4.0,6.0,A
367469220,LADY GRACE,,WDF5968,37.0,24.0,6.0,4.0,37.0,A
367469260,LUNASEA,,WDF5973,37.0,12.0,7.0,4.0,52.0,B
367469290,MAKO,IMO9579896,WDG9743,31.0,35.0,10.0,4.4,57.0,A
367469480,JULIA B,,WDF5993,31.0,16.0,6.0,4.0,52.0,B
367469690,DOUG II,,WDF6014,0.0,19.0,5.0,0.0,0.0,A
367469910,CRYSTAL CUTLER,,WDF6034,31.0,20.0,7.0,4.0,52.0,A
367470340,SEA LION,,WDF6072,37.0,21.0,5.0,4.0,37.0,A
367470580,SAN BROOKLYN,,WDF6095,31.0,21.0,9.0,4.0,57.0,A
367470880,ROBERT MAGNUS,IMO8647775,WDF6122,30.0,17.0,7.0,4.0,52.0,B
367471080,ISABEL L,,WDF6141,60.0,27.0,5.0,4.0,42.0,A
367471360,AUSTIN STONE,,WDH7040,31.0,19.0,8.0,4.0,0.0,A
367471380,RICK ELLIS,,WDH7042,31.0,19.0,7.0,4.0,31.0,A
367471440,DORTHA STONE,,WDH7045,31.0,18.0,7.0,4.0,31.0,A
367471480,MYSTIQUE,IMO0000000,,36.0,11.0,4.0,4.0,52.0,B
367471640,LADY GAYLE MARIE,,WDF6194,37.0,38.0,8.0,4.0,37.0,A
367471790,PRINCESS JASMINE II,IMO8969977,WDF6208,30.0,26.0,7.0,4.0,52.0,B
367471820,RED LIGHTNING,,WDJ4440,31.0,15.0,6.0,4.0,0.0,A
367471840,FAST GIANT,IMO9579949,WDF6212,60.0,53.0,9.0,2.3,29.0,A
367471930,BETTY LOU,,WDH8114,31.0,14.0,6.0,4.0,99.0,A
367472000,GENE DUNLAP,IMO7227358,WAS2433,31.0,35.0,9.0,4.2,32.0,A
367472050,DESTINY,,WDF6231,37.0,19.0,5.0,4.0,52.0,B
367472120,ISLAND TRADER,,WDF6238,31.0,19.0,7.0,4.0,31.0,A
367472390,SEXY,,WDF6263,37.0,23.0,5.0,4.0,52.0,B
367472580,LIZZY B MORAN,IMO9415789,WDF6279,31.0,28.0,9.0,3.2,52.0,A
367472930,ISLAND LOOKOUT,,WDF6311,31.0,19.0,7.0,4.0,31.0,A
367473140,VIRGINIAN,,WDF6332,90.0,54.0,18.0,4.0,33.0,A
367473230,ESSEX,,WDF6340,90.0,42.0,11.0,4.0,33.0,A
367473490,ST THOMAS,,WDF6366,31.0,23.0,10.0,4.0,57.0,A
367473510,ISLAND EXPRESS,,WDF6367,31.0,16.0,6.0,4.0,52.0,A
367473520,ISLAND PILOT,,WDF6368,31.0,19.0,7.0,4.0,57.0,A
367473530,ISLAND TIDE,IMO8992479,WDF6369,31.0,16.0,7.0,4.0,31.0,A
367473550,ST CHARLES,,WDF6371,31.0,23.0,10.0,4.0,52.0,A
367473590,BILL MILLER,,WDF6375,31.0,24.0,9.0,4.0,31.0,A
367473630,MOLLY BLOOM,IMO0000000,WDF6378,36.0,11.0,6.0,4.0,52.0,B
367473820,J K MCLEAN,IMO9612117,WDF6396,31.0,30.0,11.0,4.0,52.0,A
367474360,OCEAN PROJECT,IMO9617686,WDF6447,90.0,59.0,14.0,3.3,33.0,A
367474710,HIAWATHA,,WDF6481,31.0,16.0,6.0,4.0,57.0,A
367474720,MOOSE,,WDF6482,31.0,17.0,7.0,4.0,31.0,A
367474790,CROSBY PROGRESS,IMO8991712,WDF6489,31.0,22.0,11.0,4.0,31.0,A
367474890,MASTER MYLES,,WDF6498,31.0,14.0,5.0,4.0,52.0,A
367475170,FEDERAL PILOT 1,,WDF6525,90.0,13.0,4.0,4.0,60.0,A
367475360,LYNN R,,WDF6546,31.0,16.0,6.0,4.0,52.0,A
367475440,STEVE DUMEY,,WDF6553,31.0,16.0,6.0,4.0,31.0,A
367475780,TRIPPER III,,WDF6586,60.0,23.0,9.0,4.0,57.0,A
367476610,GOT D FEVER,IMO0000000,WDF6667,37.0,16.0,5.0,4.0,52.0,B
367476840,BEA SONIER,,WDF6688,31.0,21.0,9.0,4.0,57.0,A
367476930,CHANNAHON,,WDF6696,31.0,15.0,6.0,4.0,52.0,A
367476950,MARY C,,WDF6698,31.0,15.0,6.0,4.0,52.0,A
367477180,ADAM F KRAUSE,IMO5215959,WDG6951,52.0,34.0,10.0,4.0,52.0,A
367477280,HERO,IMO8964147,WDH2114,60.0,47.0,9.0,2.3,60.0,A
367477290,MR JOHN,IMO8983624,WDF6732,30.0,26.0,7.0,4.0,52.0,B
367477410,VISION,IMO8990976,WDF6746,90.0,17.0,7.0,4.0,38.0,A
367477560,CAPT PIC NAQUIN,,WDF6760,31.0,25.0,9.0,4.0,90.0,A
367477690,FORT MACON,IMO5238779,WDF6773,31.0,26.0,7.0,3.1,52.0,A
367477760,HUNTINGTON,IMO0000000,WYP5732,52.0,27.0,9.0,4.0,52.0,B
367477950,LADY DEENA II,,WDF6799,37.0,28.0,6.0,4.0,37.0,A
367477980,OYSTER CREEK,IMO9569451,WDF6802,31.0,29.0,9.0,3.6,52.0,A
367478120,JAMIE ANN,IMO0000000,WDF6816,30.0,11.0,3.0,4.0,52.0,B
367478230,CAPE CRUSADER,,WDF6826,37.0,14.0,4.0,4.0,52.0,B
367478440,ERIC BUNCE,,WDF6847,31.0,21.0,9.0,4.0,57.0,A
367478450,CAPT TOM BROWN,,WDF6848,31.0,23.0,10.0,4.0,57.0,A
367478770,HERCULES,IMO9627370,WDF6880,31.0,30.0,12.0,3.8,52.0,A
367478830,WILDERNESS ADVENTURE,IMO8978667,WDF6885,60.0,47.0,10.0,4.0,0.0,A
367478960,AUTHORITY III,,WDF6897,90.0,25.0,8.0,4.0,52.0,B
367479080,COURTNEY LUNDIN,,WDF6909,31.0,7.0,4.0,4.0,53.0,A
367479390,MARKIT,,WDI8813,37.0,20.0,5.0,4.0,52.0,B
367479560,FLORIDA,IMO9031179,WDM2091,52.0,25.0,10.0,4.0,52.0,A
367479570,INDIAN RIVER,,WDF6953,31.0,19.0,7.0,4.0,57.0,A
367479630,MIAMI,IMO8103004,WDF6958,31.0,27.0,10.0,3.8,52.0,A
367479650,SAINT CRISPIN,IMO8992924,WDF6960,31.0,19.0,7.0,4.0,57.0,A
367479870,GIS-LINDA,IMO9040326,WDF6980,90.0,43.0,10.0,3.0,90.0,A
367479930,MR BENNETT,,WDF6985,31.0,18.0,7.0,4.0,57.0,A
367479950,TRIUMPH,,WDF6987,37.0,13.0,3.0,4.0,52.0,B
367479990,WSF KENNEWICK,IMO9618331,WDF6991,60.0,83.0,19.0,3.2,60.0,A
367480010,WSF SALISH,IMO9618329,WDF6992,60.0,83.0,19.0,3.2,60.0,A
367480130,R PARADISE,,WDF7008,37.0,24.0,6.0,4.0,52.0,B
367480250,OLIVE L MOORE,IMO8635227,WDF7019,31.0,36.0,8.0,4.6,52.0,A
367480370,DEBRA D,IMO8851479,WDF7030,30.0,30.0,7.0,4.0,99.0,A
367481060,LADY BRANDI,IMO8968387,WDF7098,60.0,42.0,9.0,4.0,60.0,A
367481310,OSG COURAGEOUS,IMO9395707,WDF7122,31.0,42.0,11.0,5.5,52.0,A
367481380,POTOMAC,,WDF7130,50.0,16.0,5.0,4.0,50.0,A
367481540,KAREN KOBY,IMO8651324,WDF7145,31.0,29.0,8.0,3.0,31.0,A
367481570,KATHERINE B WAYNE,,WDF7148,31.0,21.0,9.0,4.0,31.0,A
367481590,ERNIE T WELLHAUSEN,,WDF7150,31.0,19.0,7.0,4.0,31.0,A
367481620,RALPH HENRY,IMO8976580,WDF7152,31.0,21.0,9.0,4.0,99.0,A
367481630,ELIZABETH BROWN,IMO8976566,WDF7153,31.0,21.0,9.0,4.0,31.0,A
367481650,KATIE MAURINE,IMO8976542,WDF7155,31.0,21.0,9.0,4.0,31.0,A
367481660,MIRANDA PAIGE,IMO8976578,WDF7156,31.0,21.0,9.0,4.0,31.0,A
367481670,ALLISON RACHEL,IMO8976554,WDF7157,31.0,21.0,9.0,4.0,31.0,A
367482160,GREYWOLF,,WDF7210,37.0,12.0,4.0,4.0,52.0,B
367482250,JERSEY,,WDF7218,60.0,21.0,7.0,4.0,60.0,A
367482310,DON OSCAR P,IMO7621839,WDF7223,31.0,30.0,9.0,3.0,52.0,A
367482320,ROSARIO P,IMO7945613,WDF7224,31.0,24.0,8.0,4.0,52.0,A
367482470,JJ CENAC,,WDF7239,31.0,28.0,9.0,4.0,31.0,A
367482540,ROSS S STERLING,IMO0000000,WDF7246,60.0,16.0,8.0,4.0,52.0,B
367482550,WILLIAM P HOBBY,IMO0000000,WDF7247,60.0,16.0,8.0,4.0,52.0,B
367482760,JANABANANA,,WDF7266,37.0,17.0,8.0,4.0,52.0,B
367482910,JOE CLAY DAVIS,,WDF7281,31.0,18.0,7.0,4.0,31.0,A
367482970,KLEIN K,,WDF7287,60.0,14.0,8.0,4.0,50.0,A
367483640,SHORELINE XVII,,WDF7353,90.0,17.0,7.0,4.0,39.0,A
367483670,KRAKEN,,WDF7356,70.0,52.0,18.0,4.0,99.0,A
367483790,JUST WRIGHT,IMO0000000,WDF7367,37.0,13.0,4.0,4.0,52.0,B
367483830,LYNNE MORAN,IMO9349930,WDJ4485,31.0,28.0,9.0,3.4,0.0,A
367483860,HOUMA,IMO8765943,WDF7373,90.0,27.0,19.0,1.8,33.0,A
367483890,LAFAYETTE,IMO8767587,WDF7376,90.0,33.0,19.0,2.1,56.0,A
367484180,MIA CLAIRE,,WDF7406,90.0,20.0,10.0,4.0,52.0,B
367484250,SAVAGE FOUNDER,,WDF7413,31.0,25.0,10.0,4.0,57.0,A
367484260,SAVAGE HERITAGE,,WDF7414,31.0,25.0,10.0,4.0,57.0,A
367484710,BLUE SEA,,WDF7457,60.0,18.0,8.0,4.0,52.0,B
367485260,PERSUADER,,WDF7513,0.0,16.0,5.0,0.0,0.0,A
367485290,CAPT ANTHONY,,WDI6352,31.0,21.0,9.0,4.0,0.0,A
367485790,FJORD,IMO8986652,WDF7566,30.0,23.0,7.0,4.0,52.0,B
367485830,TRADITION,IMO8719542,WDF7569,30.0,31.0,7.0,4.0,52.0,B
367485840,WISDOM,IMO9512460,WDF7570,30.0,25.0,8.0,4.0,52.0,B
367485980,CAPT JOE,IMO7731153,WDF7584,30.0,24.0,7.0,4.0,30.0,A
367486210,S/V WINDWARD STAR,IMO0000000,WDF7604,37.0,8.0,3.0,4.0,52.0,B
367486370,NRC QUEST,IMO9271195,WDF7619,90.0,48.0,10.0,3.0,70.0,A
367486440,FAST GOLIATH,IMO9579951,WDF7625,60.0,53.0,9.0,2.3,90.0,A
367486750,TRISTAN K,IMO9636773,WDF7657,31.0,30.0,12.0,4.1,52.0,A
367486910,ATLANTIC DAWN,,WDF7671,31.0,23.0,8.0,4.0,90.0,A
367486930,COMPASS ROSE,,WDF7673,37.0,14.0,8.0,4.0,52.0,B
367486980,SAVAGE PROMISE,,WDF7678,31.0,20.0,7.0,4.0,90.0,A
367487130,ENCHANTMENT,,WDF7692,37.0,14.0,8.0,4.0,52.0,B
367487290,STEVE G,,WDF7708,31.0,17.0,7.0,4.0,99.0,A
367487360,EMMA KATE,,WDF7714,31.0,24.0,9.0,4.0,31.0,A
367487560,FIVE FOOTE TOO,,WDF7732,37.0,17.0,8.0,4.0,52.0,B
367487570,BRADSHAW MCKEE,IMO7644312,WDF7733,31.0,34.0,10.0,5.2,52.0,A
367487630,CARPE DIEM,,WDF7738,60.0,13.0,4.0,4.0,52.0,B
367487960,MONICA LYNN,,WDF7771,31.0,19.0,7.0,4.0,52.0,A
367488280,MUSKRAT,IMO5244259,WDF7801,30.0,25.0,8.0,2.9,30.0,A
367488370,RACHEL,IMO7600378,WDF7809,31.0,31.0,9.0,4.0,95.0,A
367488450,THE ONE,,WDF7817,37.0,12.0,4.0,4.0,52.0,B
367488490,TRIGGER,,WDF7822,31.0,21.0,9.0,4.0,31.0,A
367488650,SEAS THE MOMENT,,WDF7836,37.0,13.0,4.0,4.0,52.0,B
367488790,QUISISANA,,WDF7850,37.0,27.0,6.0,4.0,52.0,B
367489440,SKOOKUM,IMO0000000,WDL3686,37.0,10.0,3.0,4.0,52.0,B
367489520,CALLIE DEVALL,,WDF7920,31.0,21.0,9.0,4.0,31.0,A
367489640,JOANN B,IMO7202308,WDF7933,30.0,21.0,6.0,4.0,52.0,B
367489730,BREES,,WDF7941,31.0,35.0,10.0,4.0,30.0,A
367489960,ALKAID,,WDF7964,37.0,11.0,3.0,4.0,52.0,B
367490030,CAPT ERIC III,IMO8940957,WDF7970,30.0,24.0,7.0,4.0,52.0,B
367490530,JERRY DOG MCLAIN,,WDF8019,31.0,23.0,10.0,4.0,57.0,A
367490630,MASTER KINGSTON,IMO0000000,WDF6099,30.0,29.0,10.0,4.0,52.0,B
367490790,ANDREW K,IMO8835126,WDF8044,31.0,26.0,10.0,4.0,52.0,A
367490860,VICTORY I,IMO8898855,WDF8050,60.0,94.0,19.0,4.0,69.0,A
367491060,MR HENRY,IMO8961420,WDF8070,30.0,25.0,7.0,4.0,52.0,B
367491450,SEA EAGLE,,WDF8106,37.0,11.0,4.0,4.0,52.0,B
367491660,SIGNET RELIANCE,IMO9548677,WDF8126,31.0,24.0,10.0,4.6,31.0,A
367491710,SIGNET LEGEND,,WDF8130,31.0,17.0,7.0,4.0,31.0,A
367491860,BEVERELY ANNE,,WDF8145,31.0,34.0,10.0,4.0,31.0,A
367491870,STRAY CAT,IMO0000000,WDF8146,37.0,15.0,6.0,4.0,52.0,B
367492110,ODYSSEA TITAN,IMO9399064,WDF8168,90.0,68.0,14.0,4.0,70.0,A
367492140,LEXINGTON,,WDF8172,90.0,48.0,11.0,4.0,52.0,B
367492360,CHRISTIAN S,IMO0000000,WDF8192,30.0,17.0,4.0,4.0,52.0,B
367492660,MATTIE FAY,IMO8939984,WDF8223,30.0,23.0,7.0,4.0,52.0,B
367492880,SIENNE,,WDF8243,37.0,15.0,4.0,4.0,52.0,B
367492890,ISLAND TRADER,,WDF8244,30.0,26.0,8.0,4.0,30.0,A
